"Year","BEST_CNTY_NAME","BSNS_SGMNT","Facility_visit","claim_type","total_count"
2010,"SUFFOLK","<UNKNOWN>","Professional",0,542
2010,"SUFFOLK","COMMERCIAL","Emergency Room",0,883
2010,"SUFFOLK","COMMERCIAL","Inpatient",0,513
2010,"SUFFOLK","COMMERCIAL","Other",0,539
2010,"SUFFOLK","COMMERCIAL","Outpatient",0,1049
2010,"SUFFOLK","COMMERCIAL","Professional",0,15417
2010,"SUFFOLK","MEDICAID","Outpatient",0,2
2010,"SUFFOLK","MEDICAID","Professional",0,11
2010,"SUFFOLK","MEDICARE","Emergency Room",0,100
2010,"SUFFOLK","MEDICARE","Inpatient",0,110
2010,"SUFFOLK","MEDICARE","Other",0,119
2010,"SUFFOLK","MEDICARE","Outpatient",0,275
2010,"SUFFOLK","MEDICARE","Professional",0,827
2010,"SULLIVAN","<UNKNOWN>","Emergency Room",0,24
2010,"SULLIVAN","<UNKNOWN>","Inpatient",0,25
2010,"SULLIVAN","<UNKNOWN>","Other",0,6
2010,"SULLIVAN","<UNKNOWN>","Outpatient",0,7
2010,"SULLIVAN","<UNKNOWN>","Professional",0,74
2010,"SULLIVAN","COMMERCIAL","Emergency Room",0,1411
2010,"SULLIVAN","COMMERCIAL","Inpatient",0,1386
2010,"SULLIVAN","COMMERCIAL","Other",0,2099
2010,"SULLIVAN","COMMERCIAL","Outpatient",0,4503
2010,"SULLIVAN","COMMERCIAL","Professional",0,14956
2010,"SULLIVAN","HEALTHY NEW YORK","Professional",0,3
2010,"SULLIVAN","MEDICAID","Emergency Room",0,50
2010,"SULLIVAN","MEDICAID","Outpatient",0,10
2010,"SULLIVAN","MEDICAID","Professional",0,6
2010,"SULLIVAN","MEDICARE","Emergency Room",0,4
2010,"SULLIVAN","MEDICARE","Inpatient",0,16
2010,"SULLIVAN","MEDICARE","Other",0,67
2010,"SULLIVAN","MEDICARE","Outpatient",0,210
2010,"SULLIVAN","MEDICARE","Professional",0,261
2010,"SULLIVAN","SSA","Emergency Room",0,13
2010,"SULLIVAN","SSA","Inpatient",0,121
2010,"SULLIVAN","SSA","Other",0,159
2010,"SULLIVAN","SSA","Outpatient",0,361
2010,"SULLIVAN","SSA","Professional",0,1481
2010,"TIOGA","<UNKNOWN>","Emergency Room",0,603
2010,"TIOGA","<UNKNOWN>","Inpatient",0,140
2010,"TIOGA","<UNKNOWN>","Other",0,74
2010,"TIOGA","<UNKNOWN>","Outpatient",0,768
2010,"TIOGA","<UNKNOWN>","Professional",0,1342
2010,"TIOGA","CHILD HEALTH PLUS","Emergency Room",0,1162
2010,"TIOGA","CHILD HEALTH PLUS","Inpatient",0,234
2010,"TIOGA","CHILD HEALTH PLUS","Other",0,694
2010,"TIOGA","CHILD HEALTH PLUS","Outpatient",0,1871
2010,"TIOGA","CHILD HEALTH PLUS","Professional",0,8502
2010,"TIOGA","COMMERCIAL","Emergency Room",0,27827
2010,"TIOGA","COMMERCIAL","Emergency Room",1,24
2010,"TIOGA","COMMERCIAL","Inpatient",0,12507
2010,"TIOGA","COMMERCIAL","Inpatient",1,26
2010,"TIOGA","COMMERCIAL","Other",0,20193
2010,"TIOGA","COMMERCIAL","Outpatient",0,119673
2010,"TIOGA","COMMERCIAL","Professional",0,292623
2010,"TIOGA","COMMERCIAL","Professional",1,3
2010,"TIOGA","DIRECT PAY HMO","Outpatient",0,14
2010,"TIOGA","DIRECT PAY HMO","Professional",0,9
2010,"TIOGA","DIRECT PAY POS","Emergency Room",0,3
2010,"TIOGA","DIRECT PAY POS","Other",0,5
2010,"TIOGA","DIRECT PAY POS","Outpatient",0,43
2010,"TIOGA","DIRECT PAY POS","Professional",0,92
2010,"TIOGA","FAMILY HEALTH PLUS","Emergency Room",0,40
2010,"TIOGA","FAMILY HEALTH PLUS","Other",0,6
2010,"TIOGA","FAMILY HEALTH PLUS","Outpatient",0,84
2010,"TIOGA","FAMILY HEALTH PLUS","Professional",0,179
2010,"TIOGA","HEALTHY NEW YORK","Emergency Room",0,377
2010,"TIOGA","HEALTHY NEW YORK","Inpatient",0,113
2010,"TIOGA","HEALTHY NEW YORK","Other",0,47
2010,"TIOGA","HEALTHY NEW YORK","Outpatient",0,1481
2010,"TIOGA","HEALTHY NEW YORK","Professional",0,2290
2010,"TIOGA","MEDICAID","Emergency Room",0,264
2010,"TIOGA","MEDICAID","Inpatient",0,225
2010,"TIOGA","MEDICAID","Other",0,97
2010,"TIOGA","MEDICAID","Outpatient",0,526
2010,"TIOGA","MEDICAID","Professional",0,1120
2010,"TIOGA","MEDICARE","Emergency Room",0,3985
2010,"TIOGA","MEDICARE","Inpatient",0,6003
2010,"TIOGA","MEDICARE","Other",0,3705
2010,"TIOGA","MEDICARE","Outpatient",0,19358
2010,"TIOGA","MEDICARE","Professional",0,39011
2010,"TIOGA","SSA","Emergency Room",0,402
2010,"TIOGA","SSA","Inpatient",0,152
2010,"TIOGA","SSA","Other",0,164
2010,"TIOGA","SSA","Outpatient",0,493
2010,"TIOGA","SSA","Professional",0,8958
2010,"TIOGA","VALUMED","Emergency Room",0,12
2010,"TIOGA","VALUMED","Inpatient",0,18
2010,"TIOGA","VALUMED","Other",0,11
2010,"TIOGA","VALUMED","Outpatient",0,53
2010,"TIOGA","VALUMED","Professional",0,191
2010,"TOMPKINS","<UNKNOWN>","Emergency Room",0,235
2010,"TOMPKINS","<UNKNOWN>","Inpatient",0,107
2010,"TOMPKINS","<UNKNOWN>","Other",0,66
2010,"TOMPKINS","<UNKNOWN>","Outpatient",0,382
2010,"TOMPKINS","<UNKNOWN>","Professional",0,1656
2010,"TOMPKINS","CHILD HEALTH PLUS","Emergency Room",0,1620
2010,"TOMPKINS","CHILD HEALTH PLUS","Inpatient",0,279
2010,"TOMPKINS","CHILD HEALTH PLUS","Other",0,538
2010,"TOMPKINS","CHILD HEALTH PLUS","Outpatient",0,2428
2010,"TOMPKINS","CHILD HEALTH PLUS","Professional",0,11080
2010,"TOMPKINS","COMMERCIAL","Emergency Room",0,60353
2010,"TOMPKINS","COMMERCIAL","Emergency Room",1,16
2010,"TOMPKINS","COMMERCIAL","Inpatient",0,15993
2010,"TOMPKINS","COMMERCIAL","Inpatient",1,11
2010,"TOMPKINS","COMMERCIAL","Other",0,35333
2010,"TOMPKINS","COMMERCIAL","Outpatient",0,181602
2010,"TOMPKINS","COMMERCIAL","Professional",0,481845
2010,"TOMPKINS","COMMERCIAL","Professional",1,4
2010,"TOMPKINS","DIRECT PAY HMO","Emergency Room",0,18
2010,"TOMPKINS","DIRECT PAY HMO","Outpatient",0,64
2010,"TOMPKINS","DIRECT PAY HMO","Professional",0,111
2010,"TOMPKINS","DIRECT PAY POS","Emergency Room",0,64
2010,"TOMPKINS","DIRECT PAY POS","Inpatient",0,58
2010,"TOMPKINS","DIRECT PAY POS","Other",0,17
2010,"TOMPKINS","DIRECT PAY POS","Outpatient",0,509
2010,"TOMPKINS","DIRECT PAY POS","Professional",0,673
2010,"TOMPKINS","FAMILY HEALTH PLUS","Emergency Room",0,8
2010,"TOMPKINS","FAMILY HEALTH PLUS","Inpatient",0,34
2010,"TOMPKINS","FAMILY HEALTH PLUS","Other",0,9
2010,"TOMPKINS","FAMILY HEALTH PLUS","Outpatient",0,38
2010,"TOMPKINS","FAMILY HEALTH PLUS","Professional",0,39
2010,"TOMPKINS","HEALTHY NEW YORK","Emergency Room",0,1297
2010,"TOMPKINS","HEALTHY NEW YORK","Inpatient",0,356
2010,"TOMPKINS","HEALTHY NEW YORK","Other",0,161
2010,"TOMPKINS","HEALTHY NEW YORK","Outpatient",0,3421
2010,"TOMPKINS","HEALTHY NEW YORK","Professional",0,8122
2010,"TOMPKINS","HEALTHY NEW YORK PLUS","Outpatient",0,1
2010,"TOMPKINS","HEALTHY NEW YORK PLUS","Professional",0,25
2010,"TOMPKINS","MEDICAID","Emergency Room",0,92
2010,"TOMPKINS","MEDICAID","Inpatient",0,13
2010,"TOMPKINS","MEDICAID","Other",0,7
2010,"TOMPKINS","MEDICAID","Outpatient",0,133
2010,"TOMPKINS","MEDICAID","Professional",0,166
2010,"TOMPKINS","MEDICARE","Emergency Room",0,5056
2010,"TOMPKINS","MEDICARE","Inpatient",0,2954
2010,"TOMPKINS","MEDICARE","Other",0,4869
2010,"TOMPKINS","MEDICARE","Outpatient",0,16287
2010,"TOMPKINS","MEDICARE","Professional",0,38742
2010,"TOMPKINS","MEDICARE","Professional",1,7
2010,"TOMPKINS","SSA","Emergency Room",0,1958
2010,"TOMPKINS","SSA","Inpatient",0,550
2010,"TOMPKINS","SSA","Other",0,775
2010,"TOMPKINS","SSA","Outpatient",0,3606
2010,"TOMPKINS","SSA","Professional",0,33603
2010,"TOMPKINS","VALUMED","Emergency Room",0,31
2010,"TOMPKINS","VALUMED","Outpatient",0,59
2010,"TOMPKINS","VALUMED","Professional",0,72
2010,"ULSTER","<UNKNOWN>","Emergency Room",0,32
2010,"ULSTER","<UNKNOWN>","Other",0,12
2010,"ULSTER","<UNKNOWN>","Outpatient",0,11
2010,"ULSTER","<UNKNOWN>","Professional",0,269
2010,"ULSTER","COMMERCIAL","Emergency Room",0,1007
2010,"ULSTER","COMMERCIAL","Inpatient",0,629
2010,"ULSTER","COMMERCIAL","Other",0,475
2010,"ULSTER","COMMERCIAL","Outpatient",0,1695
2010,"ULSTER","COMMERCIAL","Professional",0,13564
2010,"ULSTER","MEDICAID","Emergency Room",0,101
2010,"ULSTER","MEDICAID","Other",0,2
2010,"ULSTER","MEDICAID","Professional",0,8
2010,"ULSTER","MEDICARE","Emergency Room",0,100
2010,"ULSTER","MEDICARE","Inpatient",0,153
2010,"ULSTER","MEDICARE","Other",0,122
2010,"ULSTER","MEDICARE","Outpatient",0,257
2010,"ULSTER","MEDICARE","Professional",0,489
2010,"ULSTER","SSA","Emergency Room",0,126
2010,"ULSTER","SSA","Inpatient",0,101
2010,"ULSTER","SSA","Other",0,33
2010,"ULSTER","SSA","Outpatient",0,251
2010,"ULSTER","SSA","Professional",0,1684
2010,"WARREN","<UNKNOWN>","Other",0,9
2010,"WARREN","<UNKNOWN>","Outpatient",0,46
2010,"WARREN","<UNKNOWN>","Professional",0,144
2010,"WARREN","COMMERCIAL","Emergency Room",0,1309
2010,"WARREN","COMMERCIAL","Emergency Room",1,2
2010,"WARREN","COMMERCIAL","Inpatient",0,832
2010,"WARREN","COMMERCIAL","Other",0,1338
2010,"WARREN","COMMERCIAL","Outpatient",0,5075
2010,"WARREN","COMMERCIAL","Professional",0,18166
2010,"WARREN","MEDICARE","Emergency Room",0,126
2010,"WARREN","MEDICARE","Inpatient",0,118
2010,"WARREN","MEDICARE","Other",0,162
2010,"WARREN","MEDICARE","Outpatient",0,1010
2010,"WARREN","MEDICARE","Professional",0,674
2010,"WARREN","SSA","Emergency Room",0,163
2010,"WARREN","SSA","Inpatient",0,31
2010,"WARREN","SSA","Other",0,121
2010,"WARREN","SSA","Outpatient",0,677
2010,"WARREN","SSA","Professional",0,1461
2010,"WASHINGTON","<UNKNOWN>","Emergency Room",0,1
2010,"WASHINGTON","<UNKNOWN>","Other",0,3
2010,"WASHINGTON","<UNKNOWN>","Outpatient",0,11
2010,"WASHINGTON","<UNKNOWN>","Professional",0,85
2010,"WASHINGTON","COMMERCIAL","Emergency Room",0,1161
2010,"WASHINGTON","COMMERCIAL","Inpatient",0,487
2010,"WASHINGTON","COMMERCIAL","Other",0,994
2010,"WASHINGTON","COMMERCIAL","Outpatient",0,3634
2010,"WASHINGTON","COMMERCIAL","Professional",0,13180
2010,"WASHINGTON","FAMILY HEALTH PLUS","Emergency Room",0,36
2010,"WASHINGTON","FAMILY HEALTH PLUS","Other",0,2
2010,"WASHINGTON","FAMILY HEALTH PLUS","Professional",0,1
2010,"WASHINGTON","MEDICARE","Emergency Room",0,42
2010,"WASHINGTON","MEDICARE","Inpatient",0,13
2010,"WASHINGTON","MEDICARE","Other",0,71
2010,"WASHINGTON","MEDICARE","Outpatient",0,491
2010,"WASHINGTON","MEDICARE","Professional",0,105
2010,"WASHINGTON","SSA","Emergency Room",0,8
2010,"WASHINGTON","SSA","Inpatient",0,44
2010,"WASHINGTON","SSA","Other",0,23
2010,"WASHINGTON","SSA","Outpatient",0,477
2010,"WASHINGTON","SSA","Professional",0,404
2010,"WAYNE","<UNKNOWN>","Emergency Room",0,131
2010,"WAYNE","<UNKNOWN>","Inpatient",0,30
2010,"WAYNE","<UNKNOWN>","Other",0,291
2010,"WAYNE","<UNKNOWN>","Outpatient",0,428
2010,"WAYNE","<UNKNOWN>","Professional",0,2500
2010,"WAYNE","CHILD HEALTH PLUS","Emergency Room",0,3448
2010,"WAYNE","CHILD HEALTH PLUS","Inpatient",0,614
2010,"WAYNE","CHILD HEALTH PLUS","Other",0,2713
2010,"WAYNE","CHILD HEALTH PLUS","Outpatient",0,8036
2010,"WAYNE","CHILD HEALTH PLUS","Professional",0,26606
2010,"WAYNE","COMMERCIAL","Emergency Room",0,54179
2010,"WAYNE","COMMERCIAL","Emergency Room",1,31
2010,"WAYNE","COMMERCIAL","Inpatient",0,23641
2010,"WAYNE","COMMERCIAL","Inpatient",1,16
2010,"WAYNE","COMMERCIAL","Other",0,39380
2010,"WAYNE","COMMERCIAL","Outpatient",0,291112
2010,"WAYNE","COMMERCIAL","Outpatient",1,1
2010,"WAYNE","COMMERCIAL","Professional",0,480654
2010,"WAYNE","COMMERCIAL","Professional",1,1
2010,"WAYNE","DIRECT PAY HMO","Emergency Room",0,12
2010,"WAYNE","DIRECT PAY HMO","Inpatient",0,70
2010,"WAYNE","DIRECT PAY HMO","Other",0,43
2010,"WAYNE","DIRECT PAY HMO","Outpatient",0,439
2010,"WAYNE","DIRECT PAY HMO","Professional",0,550
2010,"WAYNE","DIRECT PAY POS","Emergency Room",0,1
2010,"WAYNE","DIRECT PAY POS","Inpatient",0,27
2010,"WAYNE","DIRECT PAY POS","Outpatient",0,21
2010,"WAYNE","DIRECT PAY POS","Professional",0,149
2010,"WAYNE","FAMILY HEALTH PLUS","Emergency Room",0,3693
2010,"WAYNE","FAMILY HEALTH PLUS","Inpatient",0,767
2010,"WAYNE","FAMILY HEALTH PLUS","Other",0,1055
2010,"WAYNE","FAMILY HEALTH PLUS","Outpatient",0,8406
2010,"WAYNE","FAMILY HEALTH PLUS","Professional",0,11620
2010,"WAYNE","HEALTHY NEW YORK","Emergency Room",0,1144
2010,"WAYNE","HEALTHY NEW YORK","Inpatient",0,481
2010,"WAYNE","HEALTHY NEW YORK","Other",0,211
2010,"WAYNE","HEALTHY NEW YORK","Outpatient",0,6774
2010,"WAYNE","HEALTHY NEW YORK","Professional",0,8679
2010,"WAYNE","MEDICAID","Emergency Room",0,18674
2010,"WAYNE","MEDICAID","Emergency Room",1,26
2010,"WAYNE","MEDICAID","Inpatient",0,6947
2010,"WAYNE","MEDICAID","Inpatient",1,24
2010,"WAYNE","MEDICAID","Other",0,6122
2010,"WAYNE","MEDICAID","Outpatient",0,34522
2010,"WAYNE","MEDICAID","Professional",0,65468
2010,"WAYNE","MEDICAID","Professional",1,4
2010,"WAYNE","MEDICARE","Emergency Room",0,12029
2010,"WAYNE","MEDICARE","Inpatient",0,15365
2010,"WAYNE","MEDICARE","Inpatient",1,76
2010,"WAYNE","MEDICARE","Other",0,17836
2010,"WAYNE","MEDICARE","Other",1,5
2010,"WAYNE","MEDICARE","Outpatient",0,89721
2010,"WAYNE","MEDICARE","Professional",0,110212
2010,"WAYNE","MEDICARE","Professional",1,3
2010,"WAYNE","SSA","Emergency Room",0,76
2010,"WAYNE","SSA","Other",0,23
2010,"WAYNE","SSA","Outpatient",0,207
2010,"WAYNE","SSA","Professional",0,860
2010,"WAYNE","VALUMED","Emergency Room",0,484
2010,"WAYNE","VALUMED","Inpatient",0,338
2010,"WAYNE","VALUMED","Other",0,136
2010,"WAYNE","VALUMED","Outpatient",0,2746
2010,"WAYNE","VALUMED","Professional",0,3108
2010,"WESTCHESTER","<UNKNOWN>","Emergency Room",0,7
2010,"WESTCHESTER","<UNKNOWN>","Other",0,1
2010,"WESTCHESTER","<UNKNOWN>","Outpatient",0,18
2010,"WESTCHESTER","<UNKNOWN>","Professional",0,476
2010,"WESTCHESTER","COMMERCIAL","Emergency Room",0,867
2010,"WESTCHESTER","COMMERCIAL","Inpatient",0,590
2010,"WESTCHESTER","COMMERCIAL","Other",0,676
2010,"WESTCHESTER","COMMERCIAL","Outpatient",0,1717
2010,"WESTCHESTER","COMMERCIAL","Professional",0,16641
2010,"WESTCHESTER","HEALTHY NEW YORK","Professional",0,3
2010,"WESTCHESTER","MEDICAID","Emergency Room",0,2
2010,"WESTCHESTER","MEDICARE","Emergency Room",0,104
2010,"WESTCHESTER","MEDICARE","Inpatient",0,239
2010,"WESTCHESTER","MEDICARE","Other",0,123
2010,"WESTCHESTER","MEDICARE","Outpatient",0,204
2010,"WESTCHESTER","MEDICARE","Professional",0,655
2010,"WESTCHESTER","SSA","Outpatient",0,1
2010,"WESTCHESTER","SSA","Professional",0,32
2010,"WESTCHESTER","VALUMED","Other",0,1
2010,"WESTCHESTER","VALUMED","Outpatient",0,14
2010,"WESTCHESTER","VALUMED","Professional",0,70
2010,"WYOMING","<UNKNOWN>","Emergency Room",0,69
2010,"WYOMING","<UNKNOWN>","Inpatient",0,15
2010,"WYOMING","<UNKNOWN>","Other",0,83
2010,"WYOMING","<UNKNOWN>","Outpatient",0,47
2010,"WYOMING","<UNKNOWN>","Professional",0,367
2010,"WYOMING","CHILD HEALTH PLUS","Outpatient",0,1
2010,"WYOMING","CHILD HEALTH PLUS","Professional",0,6
2010,"WYOMING","COMMERCIAL","Emergency Room",0,11749
2010,"WYOMING","COMMERCIAL","Inpatient",0,5051
2010,"WYOMING","COMMERCIAL","Other",0,8528
2010,"WYOMING","COMMERCIAL","Outpatient",0,59322
2010,"WYOMING","COMMERCIAL","Outpatient",1,24
2010,"WYOMING","COMMERCIAL","Professional",0,123444
2010,"WYOMING","COMMERCIAL","Professional",1,28
2010,"WYOMING","DIRECT PAY HMO","Other",0,16
2010,"WYOMING","DIRECT PAY HMO","Outpatient",0,121
2010,"WYOMING","DIRECT PAY HMO","Professional",0,225
2010,"WYOMING","DIRECT PAY POS","Inpatient",0,14
2010,"WYOMING","DIRECT PAY POS","Other",0,4
2010,"WYOMING","DIRECT PAY POS","Outpatient",0,20
2010,"WYOMING","DIRECT PAY POS","Professional",0,34
2010,"WYOMING","FAMILY HEALTH PLUS","Outpatient",0,7
2010,"WYOMING","FAMILY HEALTH PLUS","Professional",0,34
2010,"WYOMING","HEALTHY NEW YORK","Emergency Room",0,90
2010,"WYOMING","HEALTHY NEW YORK","Inpatient",0,183
2010,"WYOMING","HEALTHY NEW YORK","Other",0,87
2010,"WYOMING","HEALTHY NEW YORK","Outpatient",0,1841
2010,"WYOMING","HEALTHY NEW YORK","Professional",0,3159
2010,"WYOMING","HEALTHY NEW YORK PLUS","Outpatient",0,2
2010,"WYOMING","HEALTHY NEW YORK PLUS","Professional",0,6
2010,"WYOMING","MEDICAID","Emergency Room",0,9
2010,"WYOMING","MEDICAID","Other",0,7
2010,"WYOMING","MEDICAID","Outpatient",0,116
2010,"WYOMING","MEDICAID","Professional",0,157
2010,"WYOMING","MEDICARE","Emergency Room",0,437
2010,"WYOMING","MEDICARE","Inpatient",0,3139
2010,"WYOMING","MEDICARE","Other",0,1671
2010,"WYOMING","MEDICARE","Outpatient",0,9174
2010,"WYOMING","MEDICARE","Professional",0,15212
2010,"WYOMING","MEDICARE","Professional",1,18
2010,"WYOMING","SSA","Emergency Room",0,4
2010,"WYOMING","SSA","Outpatient",0,14
2010,"WYOMING","SSA","Professional",0,42
2010,"WYOMING","VALUMED","Emergency Room",0,6
2010,"WYOMING","VALUMED","Other",0,3
2010,"WYOMING","VALUMED","Outpatient",0,233
2010,"WYOMING","VALUMED","Professional",0,273
2010,"YATES","<UNKNOWN>","Emergency Room",0,46
2010,"YATES","<UNKNOWN>","Inpatient",0,28
2010,"YATES","<UNKNOWN>","Other",0,53
2010,"YATES","<UNKNOWN>","Outpatient",0,90
2010,"YATES","<UNKNOWN>","Professional",0,402
2010,"YATES","CHILD HEALTH PLUS","Emergency Room",0,1324
2010,"YATES","CHILD HEALTH PLUS","Inpatient",0,95
2010,"YATES","CHILD HEALTH PLUS","Other",0,513
2010,"YATES","CHILD HEALTH PLUS","Outpatient",0,2187
2010,"YATES","CHILD HEALTH PLUS","Professional",0,6601
2010,"YATES","COMMERCIAL","Emergency Room",0,16426
2010,"YATES","COMMERCIAL","Emergency Room",1,8
2010,"YATES","COMMERCIAL","Inpatient",0,5630
2010,"YATES","COMMERCIAL","Inpatient",1,10
2010,"YATES","COMMERCIAL","Other",0,9267
2010,"YATES","COMMERCIAL","Outpatient",0,83703
2010,"YATES","COMMERCIAL","Professional",0,104213
2010,"YATES","COMMERCIAL","Professional",1,1
2010,"YATES","DIRECT PAY HMO","Outpatient",0,10
2010,"YATES","DIRECT PAY HMO","Professional",0,23
2010,"YATES","DIRECT PAY POS","Outpatient",0,100
2010,"YATES","DIRECT PAY POS","Professional",0,24
2010,"YATES","FAMILY HEALTH PLUS","Emergency Room",0,2496
2010,"YATES","FAMILY HEALTH PLUS","Inpatient",0,558
2010,"YATES","FAMILY HEALTH PLUS","Other",0,594
2010,"YATES","FAMILY HEALTH PLUS","Outpatient",0,5376
2010,"YATES","FAMILY HEALTH PLUS","Professional",0,6541
2010,"YATES","HEALTHY NEW YORK","Emergency Room",0,189
2010,"YATES","HEALTHY NEW YORK","Inpatient",0,58
2010,"YATES","HEALTHY NEW YORK","Other",0,45
2010,"YATES","HEALTHY NEW YORK","Outpatient",0,1592
2010,"YATES","HEALTHY NEW YORK","Professional",0,1710
2010,"YATES","MEDICAID","Emergency Room",0,13850
2010,"YATES","MEDICAID","Emergency Room",1,10
2010,"YATES","MEDICAID","Inpatient",0,3483
2010,"YATES","MEDICAID","Inpatient",1,21
2010,"YATES","MEDICAID","Other",0,2859
2010,"YATES","MEDICAID","Outpatient",0,18475
2010,"YATES","MEDICAID","Professional",0,32656
2010,"YATES","MEDICAID","Professional",1,1
2010,"YATES","MEDICARE","Emergency Room",0,4683
2010,"YATES","MEDICARE","Inpatient",0,2546
2010,"YATES","MEDICARE","Other",0,3384
2010,"YATES","MEDICARE","Outpatient",0,21087
2010,"YATES","MEDICARE","Professional",0,23480
2010,"YATES","SSA","Emergency Room",0,57
2010,"YATES","SSA","Inpatient",0,21
2010,"YATES","SSA","Outpatient",0,260
2010,"YATES","SSA","Professional",0,772
2010,"YATES","VALUMED","Emergency Room",0,189
2010,"YATES","VALUMED","Inpatient",0,87
2010,"YATES","VALUMED","Other",0,5
2010,"YATES","VALUMED","Outpatient",0,995
2010,"YATES","VALUMED","Professional",0,1076
2011,"<UNKNOWN>","<UNKNOWN>","Professional",0,3
2011,"<UNKNOWN>","CHILD HEALTH PLUS","Other",0,1
2011,"<UNKNOWN>","CHILD HEALTH PLUS","Professional",0,16
2011,"<UNKNOWN>","COMMERCIAL","Emergency Room",0,65
2011,"<UNKNOWN>","COMMERCIAL","Inpatient",0,40
2011,"<UNKNOWN>","COMMERCIAL","Other",0,121
2011,"<UNKNOWN>","COMMERCIAL","Outpatient",0,464
2011,"<UNKNOWN>","COMMERCIAL","Professional",0,670
2011,"<UNKNOWN>","FAMILY HEALTH PLUS","Emergency Room",0,13
2011,"<UNKNOWN>","FAMILY HEALTH PLUS","Inpatient",0,20
2011,"<UNKNOWN>","FAMILY HEALTH PLUS","Other",0,2
2011,"<UNKNOWN>","FAMILY HEALTH PLUS","Outpatient",0,33
2011,"<UNKNOWN>","FAMILY HEALTH PLUS","Professional",0,34
2011,"<UNKNOWN>","HEALTHY NEW YORK","Outpatient",0,1
2011,"<UNKNOWN>","HEALTHY NEW YORK","Professional",0,3
2011,"<UNKNOWN>","MEDICAID","Emergency Room",0,99
2011,"<UNKNOWN>","MEDICAID","Inpatient",0,12
2011,"<UNKNOWN>","MEDICAID","Other",0,49
2011,"<UNKNOWN>","MEDICAID","Outpatient",0,100
2011,"<UNKNOWN>","MEDICAID","Professional",0,258
2011,"<UNKNOWN>","MEDICARE","Emergency Room",0,7
2011,"<UNKNOWN>","MEDICARE","Other",0,2
2011,"<UNKNOWN>","MEDICARE","Outpatient",0,37
2011,"<UNKNOWN>","MEDICARE","Professional",0,76
2011,"ALBANY","<UNKNOWN>","Emergency Room",0,89
2011,"ALBANY","<UNKNOWN>","Inpatient",0,8
2011,"ALBANY","<UNKNOWN>","Other",0,22
2011,"ALBANY","<UNKNOWN>","Outpatient",0,42
2011,"ALBANY","<UNKNOWN>","Professional",0,690
2011,"ALBANY","COMMERCIAL","Emergency Room",0,4191
2011,"ALBANY","COMMERCIAL","Emergency Room",1,36
2011,"ALBANY","COMMERCIAL","Inpatient",0,1537
2011,"ALBANY","COMMERCIAL","Other",0,2438
2011,"ALBANY","COMMERCIAL","Outpatient",0,6770
2011,"ALBANY","COMMERCIAL","Professional",0,44598
2011,"ALBANY","DIRECT PAY POS","Professional",0,2
2011,"ALBANY","HEALTHY NEW YORK","Outpatient",0,3
2011,"ALBANY","HEALTHY NEW YORK","Professional",0,19
2011,"ALBANY","MEDICAID","Emergency Room",0,15
2011,"ALBANY","MEDICAID","Inpatient",0,37
2011,"ALBANY","MEDICAID","Other",0,2
2011,"ALBANY","MEDICAID","Outpatient",0,19
2011,"ALBANY","MEDICAID","Professional",0,31
2011,"ALBANY","MEDICARE","Emergency Room",0,157
2011,"ALBANY","MEDICARE","Inpatient",0,201
2011,"ALBANY","MEDICARE","Other",0,189
2011,"ALBANY","MEDICARE","Outpatient",0,456
2011,"ALBANY","MEDICARE","Professional",0,1360
2011,"ALBANY","SSA","Emergency Room",0,134
2011,"ALBANY","SSA","Inpatient",0,53
2011,"ALBANY","SSA","Other",0,28
2011,"ALBANY","SSA","Outpatient",0,351
2011,"ALBANY","SSA","Professional",0,1696
2011,"ALLEGANY","<UNKNOWN>","Emergency Room",0,88
2011,"ALLEGANY","<UNKNOWN>","Inpatient",0,54
2011,"ALLEGANY","<UNKNOWN>","Other",0,43
2011,"ALLEGANY","<UNKNOWN>","Outpatient",0,45
2011,"ALLEGANY","<UNKNOWN>","Professional",0,579
2011,"ALLEGANY","CHILD HEALTH PLUS","Emergency Room",0,158
2011,"ALLEGANY","CHILD HEALTH PLUS","Inpatient",0,47
2011,"ALLEGANY","CHILD HEALTH PLUS","Other",0,138
2011,"ALLEGANY","CHILD HEALTH PLUS","Outpatient",0,765
2011,"ALLEGANY","CHILD HEALTH PLUS","Professional",0,2149
2011,"ALLEGANY","COMMERCIAL","Emergency Room",0,8720
2011,"ALLEGANY","COMMERCIAL","Emergency Room",1,2
2011,"ALLEGANY","COMMERCIAL","Inpatient",0,3241
2011,"ALLEGANY","COMMERCIAL","Inpatient",1,28
2011,"ALLEGANY","COMMERCIAL","Other",0,2875
2011,"ALLEGANY","COMMERCIAL","Outpatient",0,25610
2011,"ALLEGANY","COMMERCIAL","Professional",0,52973
2011,"ALLEGANY","COMMERCIAL","Professional",1,11
2011,"ALLEGANY","DIRECT PAY HMO","Inpatient",0,50
2011,"ALLEGANY","DIRECT PAY HMO","Other",0,18
2011,"ALLEGANY","DIRECT PAY HMO","Outpatient",0,892
2011,"ALLEGANY","DIRECT PAY HMO","Professional",0,202
2011,"ALLEGANY","DIRECT PAY POS","Outpatient",0,7
2011,"ALLEGANY","DIRECT PAY POS","Professional",0,10
2011,"ALLEGANY","FAMILY HEALTH PLUS","Emergency Room",0,637
2011,"ALLEGANY","FAMILY HEALTH PLUS","Inpatient",0,711
2011,"ALLEGANY","FAMILY HEALTH PLUS","Other",0,677
