"Year","BEST_CNTY_NAME","BSNS_SGMNT","Facility_visit","claim_type","total_count"
2011,"BROOME","SSA","Professional",0,13898
2011,"BROOME","VALUMED","Emergency Room",0,19
2011,"BROOME","VALUMED","Inpatient",0,5
2011,"BROOME","VALUMED","Other",0,12
2011,"BROOME","VALUMED","Outpatient",0,182
2011,"BROOME","VALUMED","Professional",0,559
2011,"CATTARAUGUS","<UNKNOWN>","Emergency Room",0,25
2011,"CATTARAUGUS","<UNKNOWN>","Inpatient",0,9
2011,"CATTARAUGUS","<UNKNOWN>","Other",0,26
2011,"CATTARAUGUS","<UNKNOWN>","Outpatient",0,21
2011,"CATTARAUGUS","<UNKNOWN>","Professional",0,400
2011,"CATTARAUGUS","CHILD HEALTH PLUS","Emergency Room",0,320
2011,"CATTARAUGUS","CHILD HEALTH PLUS","Inpatient",0,12
2011,"CATTARAUGUS","CHILD HEALTH PLUS","Other",0,176
2011,"CATTARAUGUS","CHILD HEALTH PLUS","Outpatient",0,283
2011,"CATTARAUGUS","CHILD HEALTH PLUS","Professional",0,2542
2011,"CATTARAUGUS","COMMERCIAL","Emergency Room",0,1518
2011,"CATTARAUGUS","COMMERCIAL","Inpatient",0,163
2011,"CATTARAUGUS","COMMERCIAL","Other",0,1254
2011,"CATTARAUGUS","COMMERCIAL","Outpatient",0,4003
2011,"CATTARAUGUS","COMMERCIAL","Professional",0,24061
2011,"CATTARAUGUS","COMMERCIAL","Professional",1,2
2011,"CATTARAUGUS","DIRECT PAY HMO","Outpatient",0,4
2011,"CATTARAUGUS","DIRECT PAY HMO","Professional",0,26
2011,"CATTARAUGUS","FAMILY HEALTH PLUS","Emergency Room",0,676
2011,"CATTARAUGUS","FAMILY HEALTH PLUS","Emergency Room",1,2
2011,"CATTARAUGUS","FAMILY HEALTH PLUS","Inpatient",0,48
2011,"CATTARAUGUS","FAMILY HEALTH PLUS","Inpatient",1,2
2011,"CATTARAUGUS","FAMILY HEALTH PLUS","Other",0,349
2011,"CATTARAUGUS","FAMILY HEALTH PLUS","Outpatient",0,1375
2011,"CATTARAUGUS","FAMILY HEALTH PLUS","Professional",0,5684
2011,"CATTARAUGUS","FAMILY HEALTH PLUS","Professional",1,2
2011,"CATTARAUGUS","HEALTHY NEW YORK","Emergency Room",0,191
2011,"CATTARAUGUS","HEALTHY NEW YORK","Inpatient",0,43
2011,"CATTARAUGUS","HEALTHY NEW YORK","Other",0,52
2011,"CATTARAUGUS","HEALTHY NEW YORK","Outpatient",0,907
2011,"CATTARAUGUS","HEALTHY NEW YORK","Professional",0,3391
2011,"CATTARAUGUS","MEDICAID","Emergency Room",0,3590
2011,"CATTARAUGUS","MEDICAID","Emergency Room",1,5
2011,"CATTARAUGUS","MEDICAID","Inpatient",0,318
2011,"CATTARAUGUS","MEDICAID","Inpatient",1,2
2011,"CATTARAUGUS","MEDICAID","Other",0,1551
2011,"CATTARAUGUS","MEDICAID","Outpatient",0,4119
2011,"CATTARAUGUS","MEDICAID","Professional",0,22445
2011,"CATTARAUGUS","MEDICAID","Professional",1,3
2011,"CATTARAUGUS","MEDICARE","Emergency Room",0,590
2011,"CATTARAUGUS","MEDICARE","Inpatient",0,308
2011,"CATTARAUGUS","MEDICARE","Inpatient",1,1
2011,"CATTARAUGUS","MEDICARE","Other",0,1284
2011,"CATTARAUGUS","MEDICARE","Outpatient",0,3136
2011,"CATTARAUGUS","MEDICARE","Professional",0,12391
2011,"CATTARAUGUS","SSA","Emergency Room",0,12
2011,"CATTARAUGUS","SSA","Other",0,1
2011,"CATTARAUGUS","SSA","Outpatient",0,23
2011,"CATTARAUGUS","SSA","Professional",0,117
2011,"CATTARAUGUS","VALUMED","Emergency Room",0,16
2011,"CATTARAUGUS","VALUMED","Inpatient",0,3
2011,"CATTARAUGUS","VALUMED","Other",0,6
2011,"CATTARAUGUS","VALUMED","Outpatient",0,53
2011,"CATTARAUGUS","VALUMED","Professional",0,257
2011,"CAYUGA","<UNKNOWN>","Emergency Room",0,35
2011,"CAYUGA","<UNKNOWN>","Inpatient",0,109
2011,"CAYUGA","<UNKNOWN>","Other",0,50
2011,"CAYUGA","<UNKNOWN>","Outpatient",0,81
2011,"CAYUGA","<UNKNOWN>","Professional",0,557
2011,"CAYUGA","CHILD HEALTH PLUS","Emergency Room",0,631
2011,"CAYUGA","CHILD HEALTH PLUS","Inpatient",0,25
2011,"CAYUGA","CHILD HEALTH PLUS","Other",0,420
2011,"CAYUGA","CHILD HEALTH PLUS","Outpatient",0,1807
2011,"CAYUGA","CHILD HEALTH PLUS","Professional",0,9197
2011,"CAYUGA","COMMERCIAL","Emergency Room",0,8666
2011,"CAYUGA","COMMERCIAL","Emergency Room",1,4
2011,"CAYUGA","COMMERCIAL","Inpatient",0,1216
2011,"CAYUGA","COMMERCIAL","Inpatient",1,3
2011,"CAYUGA","COMMERCIAL","Other",0,17517
2011,"CAYUGA","COMMERCIAL","Outpatient",0,36919
2011,"CAYUGA","COMMERCIAL","Outpatient",1,3
2011,"CAYUGA","COMMERCIAL","Professional",0,255359
2011,"CAYUGA","COMMERCIAL","Professional",1,22
2011,"CAYUGA","DIRECT PAY HMO","Emergency Room",0,7
2011,"CAYUGA","DIRECT PAY HMO","Inpatient",0,2
2011,"CAYUGA","DIRECT PAY HMO","Other",0,6
2011,"CAYUGA","DIRECT PAY HMO","Outpatient",0,8
2011,"CAYUGA","DIRECT PAY HMO","Professional",0,101
2011,"CAYUGA","DIRECT PAY POS","Emergency Room",0,5
2011,"CAYUGA","DIRECT PAY POS","Inpatient",0,1
2011,"CAYUGA","DIRECT PAY POS","Other",0,45
2011,"CAYUGA","DIRECT PAY POS","Outpatient",0,25
2011,"CAYUGA","DIRECT PAY POS","Professional",0,371
2011,"CAYUGA","FAMILY HEALTH PLUS","Emergency Room",0,123
2011,"CAYUGA","FAMILY HEALTH PLUS","Inpatient",0,9
2011,"CAYUGA","FAMILY HEALTH PLUS","Other",0,74
2011,"CAYUGA","FAMILY HEALTH PLUS","Outpatient",0,262
2011,"CAYUGA","FAMILY HEALTH PLUS","Professional",0,1222
2011,"CAYUGA","HEALTHY NEW YORK","Emergency Room",0,61
2011,"CAYUGA","HEALTHY NEW YORK","Inpatient",0,14
2011,"CAYUGA","HEALTHY NEW YORK","Other",0,38
2011,"CAYUGA","HEALTHY NEW YORK","Outpatient",0,405
2011,"CAYUGA","HEALTHY NEW YORK","Professional",0,2475
2011,"CAYUGA","MEDICAID","Emergency Room",0,1282
2011,"CAYUGA","MEDICAID","Emergency Room",1,1
2011,"CAYUGA","MEDICAID","Inpatient",0,166
2011,"CAYUGA","MEDICAID","Inpatient",1,1
2011,"CAYUGA","MEDICAID","Other",0,666
2011,"CAYUGA","MEDICAID","Outpatient",0,2546
2011,"CAYUGA","MEDICAID","Professional",0,10944
2011,"CAYUGA","MEDICAID","Professional",1,1
2011,"CAYUGA","MEDICARE","Emergency Room",0,1192
2011,"CAYUGA","MEDICARE","Inpatient",0,496
2011,"CAYUGA","MEDICARE","Other",0,4587
2011,"CAYUGA","MEDICARE","Outpatient",0,4043
2011,"CAYUGA","MEDICARE","Professional",0,26732
2011,"CAYUGA","SSA","Emergency Room",0,100
2011,"CAYUGA","SSA","Inpatient",0,16
2011,"CAYUGA","SSA","Other",0,183
2011,"CAYUGA","SSA","Outpatient",0,184
2011,"CAYUGA","SSA","Professional",0,5471
2011,"CAYUGA","VALUMED","Emergency Room",0,7
2011,"CAYUGA","VALUMED","Inpatient",0,1
2011,"CAYUGA","VALUMED","Other",0,4
2011,"CAYUGA","VALUMED","Outpatient",0,24
2011,"CAYUGA","VALUMED","Professional",0,103
2011,"CHAUTAUQUA","<UNKNOWN>","Emergency Room",0,32
2011,"CHAUTAUQUA","<UNKNOWN>","Inpatient",0,1
2011,"CHAUTAUQUA","<UNKNOWN>","Other",0,21
2011,"CHAUTAUQUA","<UNKNOWN>","Outpatient",0,13
2011,"CHAUTAUQUA","<UNKNOWN>","Professional",0,503
2011,"CHAUTAUQUA","CHILD HEALTH PLUS","Emergency Room",0,78
2011,"CHAUTAUQUA","CHILD HEALTH PLUS","Inpatient",0,4
2011,"CHAUTAUQUA","CHILD HEALTH PLUS","Other",0,66
2011,"CHAUTAUQUA","CHILD HEALTH PLUS","Outpatient",0,106
2011,"CHAUTAUQUA","CHILD HEALTH PLUS","Professional",0,798
2011,"CHAUTAUQUA","COMMERCIAL","Emergency Room",0,4714
2011,"CHAUTAUQUA","COMMERCIAL","Emergency Room",1,1
2011,"CHAUTAUQUA","COMMERCIAL","Inpatient",0,660
2011,"CHAUTAUQUA","COMMERCIAL","Inpatient",1,1
2011,"CHAUTAUQUA","COMMERCIAL","Other",0,4899
2011,"CHAUTAUQUA","COMMERCIAL","Outpatient",0,20216
2011,"CHAUTAUQUA","COMMERCIAL","Professional",0,87415
2011,"CHAUTAUQUA","COMMERCIAL","Professional",1,3
2011,"CHAUTAUQUA","DIRECT PAY HMO","Emergency Room",0,22
2011,"CHAUTAUQUA","DIRECT PAY HMO","Inpatient",0,1
2011,"CHAUTAUQUA","DIRECT PAY HMO","Other",0,15
2011,"CHAUTAUQUA","DIRECT PAY HMO","Outpatient",0,51
2011,"CHAUTAUQUA","DIRECT PAY HMO","Professional",0,215
2011,"CHAUTAUQUA","DIRECT PAY POS","Emergency Room",0,3
2011,"CHAUTAUQUA","DIRECT PAY POS","Inpatient",0,4
2011,"CHAUTAUQUA","DIRECT PAY POS","Other",0,18
2011,"CHAUTAUQUA","DIRECT PAY POS","Outpatient",0,34
2011,"CHAUTAUQUA","DIRECT PAY POS","Professional",0,97
2011,"CHAUTAUQUA","FAMILY HEALTH PLUS","Emergency Room",0,166
2011,"CHAUTAUQUA","FAMILY HEALTH PLUS","Inpatient",0,10
2011,"CHAUTAUQUA","FAMILY HEALTH PLUS","Other",0,99
2011,"CHAUTAUQUA","FAMILY HEALTH PLUS","Outpatient",0,375
2011,"CHAUTAUQUA","FAMILY HEALTH PLUS","Professional",0,1363
2011,"CHAUTAUQUA","HEALTHY NEW YORK","Emergency Room",0,425
2011,"CHAUTAUQUA","HEALTHY NEW YORK","Inpatient",0,55
2011,"CHAUTAUQUA","HEALTHY NEW YORK","Other",0,158
2011,"CHAUTAUQUA","HEALTHY NEW YORK","Outpatient",0,2174
2011,"CHAUTAUQUA","HEALTHY NEW YORK","Professional",0,7208
2011,"CHAUTAUQUA","HEALTHY NEW YORK PLUS","Outpatient",0,11
2011,"CHAUTAUQUA","HEALTHY NEW YORK PLUS","Professional",0,32
2011,"CHAUTAUQUA","MEDICAID","Emergency Room",0,1452
2011,"CHAUTAUQUA","MEDICAID","Emergency Room",1,1
2011,"CHAUTAUQUA","MEDICAID","Inpatient",0,120
2011,"CHAUTAUQUA","MEDICAID","Other",0,824
2011,"CHAUTAUQUA","MEDICAID","Outpatient",0,1688
2011,"CHAUTAUQUA","MEDICAID","Professional",0,6815
2011,"CHAUTAUQUA","MEDICAID","Professional",1,1
2011,"CHAUTAUQUA","MEDICARE","Emergency Room",0,2410
2011,"CHAUTAUQUA","MEDICARE","Emergency Room",1,3
2011,"CHAUTAUQUA","MEDICARE","Inpatient",0,1023
2011,"CHAUTAUQUA","MEDICARE","Inpatient",1,2
2011,"CHAUTAUQUA","MEDICARE","Other",0,5590
2011,"CHAUTAUQUA","MEDICARE","Other",1,1
2011,"CHAUTAUQUA","MEDICARE","Outpatient",0,15651
2011,"CHAUTAUQUA","MEDICARE","Professional",0,52539
2011,"CHAUTAUQUA","MEDICARE","Professional",1,7
2011,"CHAUTAUQUA","SSA","Emergency Room",0,18
2011,"CHAUTAUQUA","SSA","Inpatient",0,19
2011,"CHAUTAUQUA","SSA","Inpatient",1,2
2011,"CHAUTAUQUA","SSA","Other",0,61
2011,"CHAUTAUQUA","SSA","Outpatient",0,121
2011,"CHAUTAUQUA","SSA","Professional",0,398
2011,"CHAUTAUQUA","VALUMED","Emergency Room",0,9
2011,"CHAUTAUQUA","VALUMED","Inpatient",0,4
2011,"CHAUTAUQUA","VALUMED","Other",0,12
2011,"CHAUTAUQUA","VALUMED","Outpatient",0,99
2011,"CHAUTAUQUA","VALUMED","Professional",0,322
2011,"CHEMUNG","<UNKNOWN>","Emergency Room",0,95
2011,"CHEMUNG","<UNKNOWN>","Inpatient",0,23
2011,"CHEMUNG","<UNKNOWN>","Other",0,115
2011,"CHEMUNG","<UNKNOWN>","Outpatient",0,127
2011,"CHEMUNG","<UNKNOWN>","Professional",0,1319
2011,"CHEMUNG","CHILD HEALTH PLUS","Emergency Room",0,854
2011,"CHEMUNG","CHILD HEALTH PLUS","Inpatient",0,21
2011,"CHEMUNG","CHILD HEALTH PLUS","Other",0,400
2011,"CHEMUNG","CHILD HEALTH PLUS","Outpatient",0,1521
2011,"CHEMUNG","CHILD HEALTH PLUS","Professional",0,7675
2011,"CHEMUNG","COMMERCIAL","Emergency Room",0,11254
2011,"CHEMUNG","COMMERCIAL","Emergency Room",1,4
2011,"CHEMUNG","COMMERCIAL","Inpatient",0,1374
2011,"CHEMUNG","COMMERCIAL","Inpatient",1,3
2011,"CHEMUNG","COMMERCIAL","Other",0,16812
2011,"CHEMUNG","COMMERCIAL","Outpatient",0,41101
2011,"CHEMUNG","COMMERCIAL","Professional",0,183702
2011,"CHEMUNG","COMMERCIAL","Professional",1,9
2011,"CHEMUNG","DIRECT PAY HMO","Outpatient",0,1
2011,"CHEMUNG","DIRECT PAY HMO","Professional",0,5
2011,"CHEMUNG","DIRECT PAY POS","Emergency Room",0,3
2011,"CHEMUNG","DIRECT PAY POS","Other",0,2
2011,"CHEMUNG","DIRECT PAY POS","Outpatient",0,49
2011,"CHEMUNG","DIRECT PAY POS","Professional",0,116
2011,"CHEMUNG","FAMILY HEALTH PLUS","Emergency Room",0,1694
2011,"CHEMUNG","FAMILY HEALTH PLUS","Emergency Room",1,1
2011,"CHEMUNG","FAMILY HEALTH PLUS","Inpatient",0,142
2011,"CHEMUNG","FAMILY HEALTH PLUS","Inpatient",1,2
2011,"CHEMUNG","FAMILY HEALTH PLUS","Other",0,734
2011,"CHEMUNG","FAMILY HEALTH PLUS","Outpatient",0,3704
2011,"CHEMUNG","FAMILY HEALTH PLUS","Professional",0,11544
2011,"CHEMUNG","FAMILY HEALTH PLUS","Professional",1,3
2011,"CHEMUNG","HEALTHY NEW YORK","Emergency Room",0,103
2011,"CHEMUNG","HEALTHY NEW YORK","Inpatient",0,23
2011,"CHEMUNG","HEALTHY NEW YORK","Other",0,18
2011,"CHEMUNG","HEALTHY NEW YORK","Outpatient",0,775
2011,"CHEMUNG","HEALTHY NEW YORK","Professional",0,2903
2011,"CHEMUNG","HEALTHY NEW YORK PLUS","Outpatient",0,7
2011,"CHEMUNG","HEALTHY NEW YORK PLUS","Professional",0,12
2011,"CHEMUNG","MEDICAID","Emergency Room",0,12
2011,"CHEMUNG","MEDICAID","Inpatient",0,1
2011,"CHEMUNG","MEDICAID","Other",0,5
2011,"CHEMUNG","MEDICAID","Outpatient",0,24
2011,"CHEMUNG","MEDICAID","Professional",0,40
2011,"CHEMUNG","MEDICARE","Emergency Room",0,3408
2011,"CHEMUNG","MEDICARE","Emergency Room",1,2
2011,"CHEMUNG","MEDICARE","Inpatient",0,1493
2011,"CHEMUNG","MEDICARE","Inpatient",1,1
2011,"CHEMUNG","MEDICARE","Other",0,10523
2011,"CHEMUNG","MEDICARE","Outpatient",0,20366
2011,"CHEMUNG","MEDICARE","Outpatient",1,1
2011,"CHEMUNG","MEDICARE","Professional",0,73431
2011,"CHEMUNG","MEDICARE","Professional",1,3
2011,"CHEMUNG","SSA","Emergency Room",0,337
2011,"CHEMUNG","SSA","Inpatient",0,51
2011,"CHEMUNG","SSA","Other",0,470
2011,"CHEMUNG","SSA","Outpatient",0,689
2011,"CHEMUNG","SSA","Professional",0,13432
2011,"CHEMUNG","VALUMED","Emergency Room",0,15
2011,"CHEMUNG","VALUMED","Inpatient",0,5
2011,"CHEMUNG","VALUMED","Other",0,6
2011,"CHEMUNG","VALUMED","Outpatient",0,77
2011,"CHEMUNG","VALUMED","Professional",0,251
2011,"CHENANGO","<UNKNOWN>","Emergency Room",0,35
2011,"CHENANGO","<UNKNOWN>","Inpatient",0,12
2011,"CHENANGO","<UNKNOWN>","Other",0,78
2011,"CHENANGO","<UNKNOWN>","Outpatient",0,182
2011,"CHENANGO","<UNKNOWN>","Professional",0,363
2011,"CHENANGO","CHILD HEALTH PLUS","Emergency Room",0,842
2011,"CHENANGO","CHILD HEALTH PLUS","Inpatient",0,22
2011,"CHENANGO","CHILD HEALTH PLUS","Other",0,382
2011,"CHENANGO","CHILD HEALTH PLUS","Outpatient",0,1619
2011,"CHENANGO","CHILD HEALTH PLUS","Professional",0,5873
2011,"CHENANGO","COMMERCIAL","Emergency Room",0,8821
2011,"CHENANGO","COMMERCIAL","Emergency Room",1,4
2011,"CHENANGO","COMMERCIAL","Inpatient",0,915
2011,"CHENANGO","COMMERCIAL","Inpatient",1,1
2011,"CHENANGO","COMMERCIAL","Other",0,11950
2011,"CHENANGO","COMMERCIAL","Outpatient",0,40857
2011,"CHENANGO","COMMERCIAL","Professional",0,126877
2011,"CHENANGO","DIRECT PAY HMO","Emergency Room",0,4
2011,"CHENANGO","DIRECT PAY HMO","Other",0,2
2011,"CHENANGO","DIRECT PAY HMO","Outpatient",0,7
2011,"CHENANGO","DIRECT PAY HMO","Professional",0,50
2011,"CHENANGO","DIRECT PAY POS","Other",0,5
2011,"CHENANGO","DIRECT PAY POS","Outpatient",0,4
2011,"CHENANGO","DIRECT PAY POS","Professional",0,6
2011,"CHENANGO","FAMILY HEALTH PLUS","Emergency Room",0,39
2011,"CHENANGO","FAMILY HEALTH PLUS","Inpatient",0,1
2011,"CHENANGO","FAMILY HEALTH PLUS","Other",0,11
2011,"CHENANGO","FAMILY HEALTH PLUS","Outpatient",0,84
2011,"CHENANGO","FAMILY HEALTH PLUS","Professional",0,233
2011,"CHENANGO","HEALTHY NEW YORK","Emergency Room",0,102
2011,"CHENANGO","HEALTHY NEW YORK","Inpatient",0,17
2011,"CHENANGO","HEALTHY NEW YORK","Other",0,57
2011,"CHENANGO","HEALTHY NEW YORK","Outpatient",0,668
2011,"CHENANGO","HEALTHY NEW YORK","Professional",0,1792
2011,"CHENANGO","MEDICAID","Emergency Room",0,379
2011,"CHENANGO","MEDICAID","Inpatient",0,26
2011,"CHENANGO","MEDICAID","Other",0,119
2011,"CHENANGO","MEDICAID","Outpatient",0,798
2011,"CHENANGO","MEDICAID","Professional",0,1895
2011,"CHENANGO","MEDICARE","Emergency Room",0,1113
2011,"CHENANGO","MEDICARE","Inpatient",0,378
2011,"CHENANGO","MEDICARE","Other",0,2430
2011,"CHENANGO","MEDICARE","Outpatient",0,6477
2011,"CHENANGO","MEDICARE","Professional",0,18881
2011,"CHENANGO","SSA","Emergency Room",0,48
2011,"CHENANGO","SSA","Other",0,36
2011,"CHENANGO","SSA","Outpatient",0,27
2011,"CHENANGO","SSA","Professional",0,1275
2011,"CHENANGO","VALUMED","Emergency Room",0,6
2011,"CHENANGO","VALUMED","Other",0,2
2011,"CHENANGO","VALUMED","Outpatient",0,68
2011,"CHENANGO","VALUMED","Professional",0,159
2011,"CLINTON","<UNKNOWN>","Emergency Room",0,20
2011,"CLINTON","<UNKNOWN>","Inpatient",0,25
2011,"CLINTON","<UNKNOWN>","Other",0,54
2011,"CLINTON","<UNKNOWN>","Outpatient",0,75
2011,"CLINTON","<UNKNOWN>","Professional",0,480
2011,"CLINTON","CHILD HEALTH PLUS","Emergency Room",0,654
2011,"CLINTON","CHILD HEALTH PLUS","Inpatient",0,30
2011,"CLINTON","CHILD HEALTH PLUS","Other",0,326
2011,"CLINTON","CHILD HEALTH PLUS","Outpatient",0,814
2011,"CLINTON","CHILD HEALTH PLUS","Professional",0,5775
2011,"CLINTON","COMMERCIAL","Emergency Room",0,10511
2011,"CLINTON","COMMERCIAL","Emergency Room",1,4
2011,"CLINTON","COMMERCIAL","Inpatient",0,1396
2011,"CLINTON","COMMERCIAL","Inpatient",1,2
2011,"CLINTON","COMMERCIAL","Other",0,14048
2011,"CLINTON","COMMERCIAL","Outpatient",0,40667
2011,"CLINTON","COMMERCIAL","Professional",0,166153
2011,"CLINTON","COMMERCIAL","Professional",1,7
2011,"CLINTON","DIRECT PAY HMO","Outpatient",0,3
2011,"CLINTON","DIRECT PAY HMO","Professional",0,6
2011,"CLINTON","FAMILY HEALTH PLUS","Emergency Room",0,12
2011,"CLINTON","FAMILY HEALTH PLUS","Other",0,3
2011,"CLINTON","FAMILY HEALTH PLUS","Outpatient",0,17
2011,"CLINTON","FAMILY HEALTH PLUS","Professional",0,40
2011,"CLINTON","HEALTHY NEW YORK","Emergency Room",0,144
2011,"CLINTON","HEALTHY NEW YORK","Inpatient",0,8
2011,"CLINTON","HEALTHY NEW YORK","Other",0,26
2011,"CLINTON","HEALTHY NEW YORK","Outpatient",0,647
2011,"CLINTON","HEALTHY NEW YORK","Professional",0,1886
2011,"CLINTON","MEDICARE","Emergency Room",0,575
2011,"CLINTON","MEDICARE","Emergency Room",1,1
2011,"CLINTON","MEDICARE","Inpatient",0,180
2011,"CLINTON","MEDICARE","Other",0,1631
2011,"CLINTON","MEDICARE","Outpatient",0,2997
2011,"CLINTON","MEDICARE","Professional",0,10974
2011,"CLINTON","MEDICARE","Professional",1,1
2011,"CLINTON","SSA","Emergency Room",0,37
2011,"CLINTON","SSA","Inpatient",0,7
2011,"CLINTON","SSA","Other",0,53
2011,"CLINTON","SSA","Outpatient",0,64
2011,"CLINTON","SSA","Professional",0,1466
2011,"CLINTON","VALUMED","Emergency Room",0,15
2011,"CLINTON","VALUMED","Inpatient",0,2
2011,"CLINTON","VALUMED","Other",0,1
2011,"CLINTON","VALUMED","Outpatient",0,116
2011,"CLINTON","VALUMED","Professional",0,294
2011,"COLUMBIA","<UNKNOWN>","Emergency Room",0,4
2011,"COLUMBIA","<UNKNOWN>","Other",0,2
2011,"COLUMBIA","<UNKNOWN>","Outpatient",0,6
2011,"COLUMBIA","<UNKNOWN>","Professional",0,61
2011,"COLUMBIA","COMMERCIAL","Emergency Room",0,303
2011,"COLUMBIA","COMMERCIAL","Inpatient",0,40
2011,"COLUMBIA","COMMERCIAL","Other",0,278
2011,"COLUMBIA","COMMERCIAL","Outpatient",0,567
2011,"COLUMBIA","COMMERCIAL","Professional",0,4770
2011,"COLUMBIA","HEALTHY NEW YORK","Professional",0,4
2011,"COLUMBIA","MEDICAID","Outpatient",0,1
2011,"COLUMBIA","MEDICARE","Emergency Room",0,6
2011,"COLUMBIA","MEDICARE","Inpatient",0,4
2011,"COLUMBIA","MEDICARE","Other",0,8
2011,"COLUMBIA","MEDICARE","Outpatient",0,3
2011,"COLUMBIA","MEDICARE","Professional",0,61
2011,"COLUMBIA","SSA","Emergency Room",0,68
2011,"COLUMBIA","SSA","Inpatient",0,12
2011,"COLUMBIA","SSA","Inpatient",1,1
2011,"COLUMBIA","SSA","Other",0,225
2011,"COLUMBIA","SSA","Outpatient",0,177
2011,"COLUMBIA","SSA","Outpatient",1,1
2011,"COLUMBIA","SSA","Professional",0,1340
2011,"COLUMBIA","SSA","Professional",1,2
2011,"CORTLAND","<UNKNOWN>","Emergency Room",0,26
2011,"CORTLAND","<UNKNOWN>","Inpatient",0,46
2011,"CORTLAND","<UNKNOWN>","Other",0,23
2011,"CORTLAND","<UNKNOWN>","Outpatient",0,62
2011,"CORTLAND","<UNKNOWN>","Professional",0,351
2011,"CORTLAND","CHILD HEALTH PLUS","Emergency Room",0,484
2011,"CORTLAND","CHILD HEALTH PLUS","Inpatient",0,10
2011,"CORTLAND","CHILD HEALTH PLUS","Other",0,167
2011,"CORTLAND","CHILD HEALTH PLUS","Outpatient",0,528
2011,"CORTLAND","CHILD HEALTH PLUS","Professional",0,3709
2011,"CORTLAND","COMMERCIAL","Emergency Room",0,13957
2011,"CORTLAND","COMMERCIAL","Emergency Room",1,1
2011,"CORTLAND","COMMERCIAL","Inpatient",0,1136
2011,"CORTLAND","COMMERCIAL","Inpatient",1,4
2011,"CORTLAND","COMMERCIAL","Other",0,13162
2011,"CORTLAND","COMMERCIAL","Outpatient",0,36936
2011,"CORTLAND","COMMERCIAL","Professional",0,190919
2011,"CORTLAND","COMMERCIAL","Professional",1,3
2011,"CORTLAND","DIRECT PAY HMO","Professional",0,8
2011,"CORTLAND","DIRECT PAY POS","Other",0,4
2011,"CORTLAND","DIRECT PAY POS","Outpatient",0,24
2011,"CORTLAND","DIRECT PAY POS","Professional",0,77
2011,"CORTLAND","FAMILY HEALTH PLUS","Emergency Room",0,3
2011,"CORTLAND","FAMILY HEALTH PLUS","Other",0,1
2011,"CORTLAND","FAMILY HEALTH PLUS","Outpatient",0,2
2011,"CORTLAND","FAMILY HEALTH PLUS","Professional",0,9
2011,"CORTLAND","HEALTHY NEW YORK","Emergency Room",0,170
2011,"CORTLAND","HEALTHY NEW YORK","Inpatient",0,10
2011,"CORTLAND","HEALTHY NEW YORK","Other",0,20
2011,"CORTLAND","HEALTHY NEW YORK","Outpatient",0,499
2011,"CORTLAND","HEALTHY NEW YORK","Professional",0,2033
2011,"CORTLAND","HEALTHY NEW YORK PLUS","Emergency Room",0,1
2011,"CORTLAND","HEALTHY NEW YORK PLUS","Outpatient",0,2
2011,"CORTLAND","HEALTHY NEW YORK PLUS","Professional",0,18
2011,"CORTLAND","MEDICAID","Emergency Room",0,17
2011,"CORTLAND","MEDICAID","Inpatient",0,1
2011,"CORTLAND","MEDICAID","Other",0,19
2011,"CORTLAND","MEDICAID","Outpatient",0,22
2011,"CORTLAND","MEDICAID","Professional",0,84
2011,"CORTLAND","MEDICARE","Emergency Room",0,880
2011,"CORTLAND","MEDICARE","Emergency Room",1,3
2011,"CORTLAND","MEDICARE","Inpatient",0,316
2011,"CORTLAND","MEDICARE","Other",0,3036
2011,"CORTLAND","MEDICARE","Outpatient",0,2190
2011,"CORTLAND","MEDICARE","Professional",0,15524
2011,"CORTLAND","MEDICARE","Professional",1,3
2011,"CORTLAND","SSA","Emergency Room",0,98
2011,"CORTLAND","SSA","Inpatient",0,17
2011,"CORTLAND","SSA","Other",0,61
2011,"CORTLAND","SSA","Outpatient",0,116
2011,"CORTLAND","SSA","Professional",0,3447
2011,"CORTLAND","VALUMED","Outpatient",0,6
2011,"CORTLAND","VALUMED","Professional",0,18
2011,"DELAWARE","<UNKNOWN>","Emergency Room",0,33
2011,"DELAWARE","<UNKNOWN>","Inpatient",0,9
2011,"DELAWARE","<UNKNOWN>","Other",0,40
2011,"DELAWARE","<UNKNOWN>","Outpatient",0,240
2011,"DELAWARE","<UNKNOWN>","Professional",0,283
2011,"DELAWARE","CHILD HEALTH PLUS","Emergency Room",0,411
2011,"DELAWARE","CHILD HEALTH PLUS","Inpatient",0,4
2011,"DELAWARE","CHILD HEALTH PLUS","Other",0,124
2011,"DELAWARE","CHILD HEALTH PLUS","Outpatient",0,709
2011,"DELAWARE","CHILD HEALTH PLUS","Professional",0,2453
2011,"DELAWARE","COMMERCIAL","Emergency Room",0,5259
2011,"DELAWARE","COMMERCIAL","Emergency Room",1,2
2011,"DELAWARE","COMMERCIAL","Inpatient",0,504
2011,"DELAWARE","COMMERCIAL","Inpatient",1,1
2011,"DELAWARE","COMMERCIAL","Other",0,5727
2011,"DELAWARE","COMMERCIAL","Outpatient",0,23755
2011,"DELAWARE","COMMERCIAL","Professional",0,63788
2011,"DELAWARE","DIRECT PAY HMO","Outpatient",0,5
2011,"DELAWARE","DIRECT PAY HMO","Professional",0,28
2011,"DELAWARE","HEALTHY NEW YORK","Emergency Room",0,47
2011,"DELAWARE","HEALTHY NEW YORK","Inpatient",0,8
